Country,Year,Party_Acronym,Party_exact,Party,Candidate,Candidate_exact,Votes,Votes_perc,GEO_code,Date_election,Indicador,Indicador_ponderado
MEXICO,2006,PANAL,PANAL,Partido Nueva Alianza,Roberto Campa,Campa,401804,0.009827,MX,2006-07-02T00:00:00Z,0.658485317070623,0.00647093521085301
NICARAGUA,2021,FSLN,FSLN,Frente Sandinista de Liberación Nacional,Daniel Ortega,Ortega,2053342,0.759174105863671,NI,2021-11-07T00:00:00Z,0.51663652463547,0.392217071646647
NICARAGUA,2021,PLC,PLC,Partido Liberal Constitucionalista,Walter Espinoza,Espinoza,382739,0.14150859335861,NI,2021-11-07T00:00:00Z,0.490220109402339,0.0693703581176291
NICARAGUA,2021,CCN,CCN,Camino Cristiano Nicaragüense,Guillermo Osorno,Osorno,89311,0.0330206066835385,NI,2021-11-07T00:00:00Z,0.494575115247447,0.0163311703560517
NICARAGUA,2021,APRE,APRE,Alianza por la República,Gerson Gutiérrez,Gutierrez,85192,0.0314977049253061,NI,2021-11-07T00:00:00Z,0.552969596456185,0.0174172731818425
NICARAGUA,2021,PLI,PLI,Partido Liberal Independiente,Mauricio Orué,Orué,48153,0.017803420336044,NI,2021-11-07T00:00:00Z,0,0
NICARAGUA,2021,ALN,ALN,Alianza Liberal Nicaragüense,Marcelo Montiel,Montiel,45968,0.0169955688328302,NI,2021-11-07T00:00:00Z,0.557385067128512,0.0094730762747743
NICARAGUA,2016,FSLN,FSLN,Frente Sandinista de Liberación Nacional,Daniel Ortega,Ortega,1806651,0.724415804377167,NI,2016-11-06T00:00:00Z,0.466181275431645,0.337709083627388
NICARAGUA,2016,PLC,PLC,Partido Liberal Constitucionalista,Maximino Rodriguez,Rodríguez,374898,0.150323463817523,NI,2016-11-06T00:00:00Z,0.46415673116043,0.0697736475822545
NICARAGUA,2016,PLI,PLI,Partido Liberal Independiente,Jose Alvarado,Alvarado,112562,0.0451341691186082,NI,2016-11-06T00:00:00Z,0.476913455054868,0.0215250925353862
NICARAGUA,2016,ALN,ALN,Alianza Liberal Nicaragüense,Saturnino Cerrato,Cerrato,107392,0.0430611457684261,NI,2016-11-06T00:00:00Z,0.50846781477399,0.0218952066905358
NICARAGUA,2016,PC,PC,Partido Conservador,Erick Cabezas,Cabezas,57437,0.0230306077687452,NI,2016-11-06T00:00:00Z,0.493986325707247,0.0113768053104872
NICARAGUA,2016,APRE,APRE,Alianza por la Republica,Carlos Canales,Canales,35002,0.0140348091495311,NI,2016-11-06T00:00:00Z,0.514804239945107,0.00722517925699901
NICARAGUA,2011,FSLN,FSLN,Frente Sandinista de Liberación Nacional,Daniel Ortega,Ortega,1569287,0.624571,NI,2011-11-06T00:00:00Z,0.464802867350797,0.290302391664155
NICARAGUA,2011,PLI,PLI,Partido Liberal Independiente,Fabio Gadea Mantilla,Gadea,778889,0.309995,NI,2011-11-06T00:00:00Z,0.491999616421271,0.152517421092512
NICARAGUA,2011,PLC,PLC,Partido Liberal Constitucionalista,Arnoldo Aleman,Aleman,148507,0.059105,NI,2011-11-06T00:00:00Z,0.498782876553904,0.0294805619187185
NICARAGUA,2011,ALN,ALN,Alianza Liberal Nicaragüense,Enrique Quiñonez,Quiñonez,10003,0.003981,NI,2011-11-06T00:00:00Z,0.483347993135413,0.00192420836067208
NICARAGUA,2011,APRE,APRE,Alianza por la Republica,Miguel Angel Garcia,García,5898,0.002347,NI,2011-11-06T00:00:00Z,0.453890484282018,0.0010652809666099
NICARAGUA,2006,FSLN,FSLN,Frente Sandinista de Liberación Nacional,Daniel Ortega,Ortega,930802,0.379944,NI,2006-11-05T00:00:00Z,0.488346265658696,0.185544233559427
NICARAGUA,2006,ALN,ALN,Alianza Liberal Nicaragüense,Eduardo Montealegre,Montealegre,693391,0.283035,NI,2006-11-05T00:00:00Z,0.509061413724634,0.144082197233552
NICARAGUA,2006,PLC,PLC,Partido Liberal Constitucionalista,José Rizo Castellón,Castellón,664225,0.27113,NI,2006-11-05T00:00:00Z,0.540594245301151,0.146571317728501
NICARAGUA,2006,MRS,MRS,Movimiento de Renovación Sandinista,Edmundo Jarquín,Jarquín,154224,0.062953,NI,2006-11-05T00:00:00Z,0.460081040789303,0.028963481760809
NICARAGUA,2006,AC,AC,Alternativa por el Cambio,Edén Pastora,Pastora,7200,0.002939,NI,2006-11-05T00:00:00Z,0.525474806827317,0.00154437045726549
PANAMA,2019,PRD,PRD,Partido Revolucionario Democrático,Laurentino Cortizo,Cortizo,655302,0.333519780823256,PA,2019-05-05T00:00:00Z,0.557844513431175,0.186052179853022
PANAMA,2019,CD,CD,Cambio Democrático,Rómulo Roux,Roux,609033,0.309970902994544,PA,2019-05-05T00:00:00Z,0.524993444421568,0.162732692033569
PANAMA,2019,,Independiente,Independiente,Ricardo Lombana,Lombana,368962,0.187785365178361,PA,2019-05-05T00:00:00Z,1,0.187785365178361
PANAMA,2019,,Panameñista,Partido Panameñista,José Isabel Blandón,Blandón,212931,0.108372476278841,PA,2019-05-05T00:00:00Z,0.506893918846017,0.0549333491960286
PANAMA,2019,,Independiente,Independiente,Ana Matilde Gómez,Gómez,93631,0.0476540443921464,PA,2019-05-05T00:00:00Z,1,0.0476540443921464
PANAMA,2019,FAD,FAD,Frente Amplio por la Democracia,Saúl Méndez,Méndez,13540,0.00689126209342699,PA,2019-05-05T00:00:00Z,0.520667112966185,0.00358805353887794
PANAMA,2019,,Independiente,Independiente,Marco Armeglio,Armeglio,11408,0.00580616823942504,PA,2019-05-05T00:00:00Z,1,0.00580616823942504
PANAMA,2014,,Panameñista,Partido Panameñista,Juan Carlos Varela,Varela,724762,0.390875,PA,2014-05-04T00:00:00Z,0.765335700639316,0.299150591987393
PANAMA,2014,CD,CD,Cambio Democratico,Jose Domingo Arias,Arias,581828,0.313789,PA,2014-05-04T00:00:00Z,0.538654210111121,0.169023765936559
PANAMA,2014,PRD,PRD,Partido Revolucionario Democrática,Juan Carlos Navarro,Navarro,521842,0.281438,PA,2014-05-04T00:00:00Z,0.566024988766448,0.159300940788452
PANAMA,2014,FAD,FAD,Frente Amplio por la Democracia,Genaro López,López,11127,0.006001,PA,2014-05-04T00:00:00Z,0.477505916950505,0.00286551300761998
PANAMA,2014,,Independiente,Independiente,Juan Jované,Jované,10805,0.005827,PA,2014-05-04T00:00:00Z,1,0.005827
PANAMA,2014,,Independiente,Independiente,Esteban Rodríguez,Rodríguez,2240,0.001208,PA,2014-05-04T00:00:00Z,1,0.001208
PANAMA,2014,,Independiente,Independiente,Gerardo Barroso,Barroso,1598,0.000862,PA,2014-05-04T00:00:00Z,1,0.000862
PANAMA,2009,CD,CD,Cambio Democrático,Ricardo Martinelli,Martinelli,952333,0.600301,PA,2009-05-03T00:00:00Z,0.632377678461921,0.379616952758369
PANAMA,2009,PRD,PRD,Partido Revolucionario Democrática,Balbina Herrera,Herrera,597227,0.37646,PA,2009-05-03T00:00:00Z,0.587964027560381,0.221344937815381
PANAMA,2009,VMP,Vanguardia Moral,Vanguardia Moral de la Patria,Guillermo Endara,Endara,36867,0.023239,PA,2009-05-03T00:00:00Z,1,0.023239
PANAMA,2004,PRD,PRD,Partido Revolucionario Democrática,Martín Torrijos,Torrijos,711164,0.474411,PA,2004-05-02T00:00:00Z,0.542921255243837,0.257567815621484
PANAMA,2004,PS,PS,Partido Solidaridad,Guillermo Endara,Endara,462824,0.308746,PA,2004-05-02T00:00:00Z,0.468139601739828,0.144536229478765
PANAMA,2004,PA,Arnulfista,Partido Arnulfista,José Miguel Alemán,Alemán,245568,0.163816,PA,2004-05-02T00:00:00Z,0.450876290109632,0.0738607503405995
PANAMA,2004,CD,CD,Cambio Democrático,Ricardo Martinelli,Martinelli,79491,0.053028,PA,2004-05-02T00:00:00Z,0.544353655801447,0.0288659856598391
PARAGUAY,2018,ANR,Partido Colorado,Partido Colorado,Mario Abdo,Abdo,1206067,0.489586314427664,PY,2018-04-22T00:00:00Z,0.416976439776935,0.204145958353559
PARAGUAY,2018,PLRA,Partido Liberal,Partido Liberal Radical Auténtico,Efrain Alegre,Alegre,1110464,0.450777591182415,PY,2018-04-22T00:00:00Z,0.482807730468327,0.217638905744761
PARAGUAY,2018,PVP,Partido Verde,Partido Verde Paraguay,Juan Bautista Ybañez,Ybañez,84045,0.0341169120754262,PY,2018-04-22T00:00:00Z,0.50449205013696,0.0172117109172742
PARAGUAY,2018,MNAPY,Artistas,Movimiento Nacional Artistas del Paraguay,Jaro Anzoategui,Anzoategui,15490,0.00628795250221134,PY,2018-04-22T00:00:00Z,0.482372437412366,0.00303313497482487
PARAGUAY,2018,PPL,Patria Libre,Partido Patria Libre,Atanasio Galeano,Galeano,9908,0.00402201635841898,PY,2018-04-22T00:00:00Z,0.529377417730963,0.00212916463389153
PARAGUAY,2018,,Reserva Patriótica,Movimiento Reserva Patriotica,Ramon Benitez,Benitez,9361,0.0037999692300323,PY,2018-04-22T00:00:00Z,1,0.0037999692300323
PARAGUAY,2018,,Frente Amplio,Frente Amplio,Pedro Almada,Almada,8590,0.00348699238179441,PY,2018-04-22T00:00:00Z,0.500120862597225,0.00174391763785297
PARAGUAY,2018,,Soberanía Nacional,Movimiento Soberania Nacional,Efrain Enriquez,Enriquez,7291,0.00295968119390722,PY,2018-04-22T00:00:00Z,0.44638465284598,0.00132115626227705
PARAGUAY,2018,,Unamonos,Movimiento Civico Nacional Unamonos,Celina Ferreira,Ferreira,6295,0.00255536868956878,PY,2018-04-22T00:00:00Z,0.478374501051402,0.00122242322187484
PARAGUAY,2018,,Herederos,Partido Socialista Democratico Herederos,Justo German Ortega,Ortega,5930,0.00240720195856122,PY,2018-04-22T00:00:00Z,0.556201615527954,0.0013388896182538
PARAGUAY,2013,ANR,Partido COlorado,Partido Colorado,Horacio Cartes,Cartes,1104169,0.484766,PY,2013-04-21T00:00:00Z,0.414659624528169,0.201012887544023
PARAGUAY,2013,APE,Paraguay Alegre,Alianza Paraguay Alegre,Efrain Alegre,Alegre,889451,0.390498,PY,2013-04-21T00:00:00Z,0.482136523572579,0.188273348182045
PARAGUAY,2013,AP,Avanza País,Avanza Pais,Marrio Ferreiro,Ferreiro,141716,0.062218,PY,2013-04-21T00:00:00Z,1,0.062218
PARAGUAY,2013,FG,Frente Guasu,Frente Guasu,Anibal Carrillo,Carrillo,79573,0.034935,PY,2013-04-21T00:00:00Z,0.442054390140189,0.0154431701195475
PARAGUAY,2013,PPQ,Patria Querida,Partido Patria Querida,Miguel Carrizosa,Carrizosa,27026,0.011865,PY,2013-04-21T00:00:00Z,0.513654261873597,0.00609450781713022
PARAGUAY,2013,UNACE,UNACE,Unión Nacional de Ciudadanos Éticos,Lino Oviedo Sánchez,Sánchez,19416,0.008524,PY,2013-04-21T00:00:00Z,0.45005087584705,0.00383623366572025
PARAGUAY,2013,PHP,Humanista,Partido Humanista,Roberto Ferreira,Ferreira,4264,0.001872,PY,2013-04-21T00:00:00Z,0.548479645004705,0.00102675389544881
PARAGUAY,2013,,Kuña Pyrenda,Movimiento Kuña Pyrenda,Lilian Soto,Soto,3925,0.001723,PY,2013-04-21T00:00:00Z,0.529708041754196,0.00091268695594248
PARAGUAY,2013,PT,PT,Partido de los Trabajadores,Eduardo Arce,Arce,3011,0.001322,PY,2013-04-21T00:00:00Z,0.479633058327997,0.000634074903109612
PARAGUAY,2013,PB,Partido Blanco,Partido Blanco,Ricardo Martin Almada,Almada,2767,0.001215,PY,2013-04-21T00:00:00Z,0.976162299239222,0.00118603719357565
PARAGUAY,2013,PPL,Patria Libre,Partido Patria Libre,Atanasio Galeano,Galeano,2416,0.001061,PY,2013-04-21T00:00:00Z,0.535855681572001,0.000568542878147893
PARAGUAY,2008,APC,Alianza Patriótica,Alianza Patriótica para el Cambio,Fernando Lugo,Lugo,766502,0.423992,PY,2008-04-20T00:00:00Z,1,0.423992
PARAGUAY,2008,ANR-PC,Partido Colorado,Partido Colorado,Blanca Ovelar,Ovelar,573995,0.317506,PY,2008-04-20T00:00:00Z,0.515375371718747,0.163634772772932
PARAGUAY,2008,UNACE,UNACE,Unión Nacional de Ciudadanos Eticos,Lino Oviedo,Oviedo,411034,0.227364,PY,2008-04-20T00:00:00Z,0.555742739175546,0.126355892149909
PARAGUAY,2008,PPQ,Patria Querida,Partido Patria Querida,Pedro Fadul,Fadul,44060,0.024372,PY,2008-04-20T00:00:00Z,0.460466826960689,0.0112224975066859
PARAGUAY,2008,PHP,Partido Humanista,Partido Humanista Paraguayo,Sergio Martinez Estigarribia,Martínez,6744,0.00373,PY,2008-04-20T00:00:00Z,1,0.00373
PARAGUAY,2008,MTP,Teta Pyahu,Movimiento Teta Pyahu,Horacio Galeano Perrone,Galeano,3080,0.001704,PY,2008-04-20T00:00:00Z,1,0.001704
PARAGUAY,2008,PT,PT,Partido de los Trabajadores,Julio Lopez,Lopez,2409,0.001333,PY,2008-04-20T00:00:00Z,0.559654724249396,0.000746019747424445
PERU,2021,PPNPL,Perú Libre,Perú Libre,Pedro Castillo,Castillo,2724752,0.189210610924661,PE,2021-04-11T00:00:00Z,0.797701051955619,0.150933503375767
PERU,2021,FP,Fuerza Popular,Fuerza Popular,Keiko Fujimori,Fujimori,1930762,0.13407482867069,PE,2021-04-11T00:00:00Z,0.640654118684205,0.0858955911997568
PERU,2021,,Renovación Popular,Renovación Popular,Rafael López Aliaga,Lopez,1692279,0.117514233752273,PE,2021-04-11T00:00:00Z,0.962237003428213,0.11307654414595
PERU,2021,,Avanza País,Avanza País,Hernando de Soto,De Soto,1674201,0.116258872007683,PE,2021-04-11T00:00:00Z,0.88699608000054,0.103121163736099
PERU,2021,,Acción Popular,Acción Popular,Yonhy Lescano,Lescano,1306288,0.0907104758611255,PE,2021-04-11T00:00:00Z,0.768083287990303,0.0696732005545783
PERU,2021,,Juntos,Juntos por el Perú,Verónika Mendoza,Mendoza,1132577,0.0786477397169429,PE,2021-04-11T00:00:00Z,0.692300489947562,0.0544478687393079
PERU,2021,APP,Alianza para el progreso,Alianza para el Progreso,César Acuña,Acuña,867025,0.060207435369147,PE,2021-04-11T00:00:00Z,0.684253264481944,0.0411971341974245
PERU,2021,VN,Victoria Nacional,Victoria Nacional,George Forsyth,Forsyth,814516,0.0565611365613866,PE,2021-04-11T00:00:00Z,0.61292987420368,0.0346680103173878
PERU,2021,PP,Podemos,Podemos Perú,Daniel Urresti,Urresti,812721,0.0564364892369292,PE,2021-04-11T00:00:00Z,0.453835451394631,0.02561287956797
PERU,2021,,Morado,Partido Morado,Julio Guzmán,Guzmán,325608,0.0226106774495283,PE,2021-04-11T00:00:00Z,0.22150406637837,0.00500835699864023
PERU,2021,PPC,PPC,Partido Popular Cristiano,Alberto Beingolea,Beingolea,286447,0.0198912825341669,PE,2021-04-11T00:00:00Z,0.522138317997221,0.0103860008051974
PERU,2021,,Somos Perú,Somos Perú,Daniel Salaverry,Salaverry,240234,0.0166821868209932,PE,2021-04-11T00:00:00Z,0.53427768615363,0.00891292017470285
PERU,2021,PNP,PNP,Partido Nacionalista Peruano,Ollanta Humala,Humala,230831,0.0160292292767747,PE,2021-04-11T00:00:00Z,0.768171601968422,0.0123131987318592
PERU,2021,UPP,UPP,Unión por el Perú,José Vega,Vega,101267,0.00703212290017867,PE,2021-04-11T00:00:00Z,0.682736660040226,0.00480108810186037
PERU,2021,RUNA,RUNA,Renacimiento Unidad Nacional,Ciro Gálvez,Gálvez,89376,0.00620639513687943,PE,2021-04-11T00:00:00Z,0.421774815843217,0.00261770116590756
PERU,2021,FA,Frente Amplio,Frente Amplio,Marco Arana,Arana,65300,0.00453452383680436,PE,2021-04-11T00:00:00Z,0.358612531584104,0.00162613707264488
PERU,2021,,Patria Segura,Perú Patria Segura,Rafael Santos,Santos,55644,0.00386399761677093,PE,2021-04-11T00:00:00Z,0.672664300138214,0.00259917325262095
PERU,2021,,Democracia Directa,Democracia Directa,Andrés Alcántara,Alcántara,50802,0.00352776232706486,PE,2021-04-11T00:00:00Z,0.42148090586607,0.00148688446129149
PERU,2016,FP,Fuerza Popular,Fuerza Popular,Keiko Fujimori,Fujimori,6115073,0.398632072725789,PE,2016-04-10T00:00:00Z,0.664183003112918,0.264764647200142
PERU,2016,PPK,PPK,Peruanos Por el Kambio,Pedro Pablo Kuczynski,Kuczynski,3228661,0.210471375657971,PE,2016-04-10T00:00:00Z,0.188381416595263,0.0396488958992024
PERU,2016,FA,Frente Amplio,Frente Amplio,Verónika Mendoza,Mendoza,2874940,0.187412855277816,PE,2016-04-10T00:00:00Z,0.477655886095361,0.0895188534533869
PERU,2016,AP,Acción Popular,Acción Popular,Alfredo Barnechea,Barnechea,1069360,0.0697099107876635,PE,2016-04-10T00:00:00Z,0.739912030957402,0.0515792016687594
PERU,2016,APRA,APRA,Partido Aprista Peruano,Alan García,García,894278,0.0582965882391057,PE,2016-04-10T00:00:00Z,0.438986669332826,0.0255914251045522
PERU,2016,DD,Democracia Directa,Democracia Directa,Gregorio Santos,Santos,613173,0.0399717916580048,PE,2016-04-10T00:00:00Z,0.656562936080289,0.0262439968913692
PERU,2016,FE,Frente Esperanza,Frente Esperanza,Fernando Olivera,Olivera,203103,0.0132399678412385,PE,2016-04-10T00:00:00Z,0.683219441415698,0.00904580343285277
PERU,2016,PP,Perú Posible,Perú Posible,Alejandro Toledo,Toledo,200012,0.0130384703714952,PE,2016-04-10T00:00:00Z,0.605690911200132,0.00789728299996688
PERU,2016,PP,Progresando Perú,Progresando Perú,Miguel Hilario,Hilario,75870,0.00494584698460764,PE,2016-04-10T00:00:00Z,1,0.00494584698460764
PERU,2016,PPO,Orden,Partido Pólitico Orden,Antero Flores Aráoz,Flores,65673,0.00428112045630865,PE,2016-04-10T00:00:00Z,0.55883965063531,0.00239245986013121
PERU,2011,GP,Gana Perú,Gana Peru,Ollanta Humala,Humala,4643064,0.316994,PE,2011-04-10T00:00:00Z,0.850817334289258,0.269703990065689
PERU,2011,F2011,Fuerza 2011,Fuerza 2011,Keiko Fujimori,Fujimori,3449595,0.235513,PE,2011-04-10T00:00:00Z,0.566801020807889,0.133489008813528
PERU,2011,PPK,PPK,Alianza por el Gran Cambio,Pedro Pablo Kuczynski,Kuczynski,2711450,0.185118,PE,2011-04-10T00:00:00Z,0.200309711207488,0.0370809331193078
PERU,2011,PP,Perú Posible,Peru Posible,Alejandro Toledo,Toledo,2289561,0.156314,PE,2011-04-10T00:00:00Z,0.720490605814914,0.112622768557352
PERU,2011,SN,Solidaridad Nacional,Alianza Solidaridad Nacional,Luis Castaneda,Castaneda,1440143,0.098322,PE,2011-04-10T00:00:00Z,0.334987383629351,0.032936629533205
PERU,2011,PFP,Fonavista,Fonavistas del Peru,Jose Ñique de la Puente,Ñique,37011,0.002527,PE,2011-04-10T00:00:00Z,0.479866388218903,0.00121262236302917
PERU,2011,PDN,Despertar Nacional,Despertar Nacional,Ricardo Noriega,Noriega,21574,0.001473,PE,2011-04-10T00:00:00Z,0.545145890393214,0.000802999896549204
PERU,2011,PPA,Adelante,Adelante,Rafael Belaunde,Belaunde,17301,0.001181,PE,2011-04-10T00:00:00Z,0.454856642686691,0.000537185695012982
PERU,2011,PFN,Fuerza Nacional,Fuerza Nacional,Juliana Reymer,Reymer,16831,0.001149,PE,2011-04-10T00:00:00Z,0.444920477299092,0.000511213628416657
PERU,2011,JTE,JTE,"Justicia, Tecnologia, Ecologia",Humberto Pinazo,Pinazo,11275,0.00077,PE,2011-04-10T00:00:00Z,1,0.00077
PERU,2011,PDFS,Fuerza Social,Partido Descentralista Fuerza Social,Manuel Rodriguez,Rodríguez,9358,0.000639,PE,2011-04-10T00:00:00Z,0.522552074743144,0.000333910775760869
PERU,2006,UP,Union por el Perú,Unión por el Perú,Ollanta Humala,Humala,3758258,0.306162,PE,2006-04-09T00:00:00Z,0.896929232418957,0.274605647655853
PERU,2006,PAP,APRA,Partido Aprista Peruano,Alan García,Garcia,2985858,0.243239,PE,2006-04-09T00:00:00Z,0.530689841425922,0.1290844663386
PERU,2006,UN,Unidad Nacional,Unidad Nacional,Lourdes Flores,Flores,2923280,0.238142,PE,2006-04-09T00:00:00Z,0.49816788111907,0.118634695545458
PERU,2006,AF,Alianza por el Futuro,Alianza por el Futuro,Martha Chavez,Chavez,912420,0.074329,PE,2006-04-09T00:00:00Z,0.585032735991574,0.0434848982335177
PERU,2006,FC,Frente de Centro,Frente de Centro,Valentin Paniagua,Paniagua,706156,0.057526,PE,2006-04-09T00:00:00Z,0.54710680357599,0.0314728659825124
PERU,2006,RN,Restauración Nacional,Restauración Nacional,Humberto Lay Su,Lay Su,537564,0.043792,PE,2006-04-09T00:00:00Z,0,0
PERU,2006,,Concertación,Concertación Descentralista,Susana Villaran,Villaran,76106,0.0062,PE,2006-04-09T00:00:00Z,0.548122904816461,0.00339836200986206
PERU,2006,,Justicia Nacional,Justicia Nacional,Jaime Salinas,Salinas,65636,0.005347,PE,2006-04-09T00:00:00Z,0.573247101739239,0.00306515225299971
PERU,2006,,Partido Socialista,Partido Socialista,Javier Diez Canseco,Diez Canesco,60955,0.004966,PE,2006-04-09T00:00:00Z,0,0
PERU,2006,,Alianza para el progreso,Alianza Para el Progreso,Natale Amprimo,Amprimo,49332,0.004019,PE,2006-04-09T00:00:00Z,0.552174153092555,0.00221918792127898
PERU,2006,,Con Fuerza Perú,Con Fuerza Perú,Pedro Koechlin Von Stein,Koechlin Von Stein,38212,0.003113,PE,2006-04-09T00:00:00Z,0,0
PERU,2006,,Nueva Izquierda,Movimiento Nueva Izquierda,Alberto Moreno,Moreno,33918,0.002763,PE,2006-04-09T00:00:00Z,0.497762426178627,0.00137531758353155
PERU,2006,,Avanza País,Avanza País,Ulises Humala Tasso,Humala,24518,0.001997,PE,2006-04-09T00:00:00Z,0.895670916252836,0.00178865481975691
PERU,2006,,Fuerza Democrática,Fuerza Democrática,Alberto Borea Odria,Borea,24584,0.002003,PE,2006-04-09T00:00:00Z,1,0.002003
PERU,2006,,Renacimiento Andino,Renacimiento Andino,Ciro Galvez Herrera,Herrera,22892,0.001865,PE,2006-04-09T00:00:00Z,0.495648828378527,0.000924385064925952
PERU,2006,,Progresando Perú,Progresemos Perú,Javier Felipe Espinoza,Espinoza,13965,0.001138,PE,2006-04-09T00:00:00Z,1,0.001138
PERU,2006,,Reconstrucción Democrática,Reconstrucción Democrática,Jose Cardo Guardera,Guardera,11925,0.000971,PE,2006-04-09T00:00:00Z,,
PERU,2006,,Resurgimiento Peruano,Resurgimiento Peruano,Antero Asto Flores,Asto,10857,0.000884,PE,2006-04-09T00:00:00Z,0.494716655242675,0.000437329523234525
PERU,2006,,Y se llama Perú,Y se llama Perú,Ricardo Wong,Wong,10539,0.000859,PE,2006-04-09T00:00:00Z,0.493541981950343,0.000423952562495344
PERU,2006,,Perú Ahora,Perú Ahora,Luis Guerrero Figueroa,Guerrero,8410,0.000685,PE,2006-04-09T00:00:00Z,0.506451812687587,0.000346919491690997
URUGUAY,2019,PN,Partido Nacional,Partido Nacional,Luis Lacalle Pou,Lacalle,696452,0.296998889109219,UY,2019-10-27T00:00:00Z,0.567414080673058,0.168521351624827
URUGUAY,2019,FA,Frente Amplio,Frente Amplio,Daniel Martínez,Martínez,949376,0.404857215352894,UY,2019-10-27T00:00:00Z,0.0821043621990001,0.0332405434482126
URUGUAY,2019,PC,Partido Colorado,Partido Colorado,Ernesto Talvi,Talvi,300177,0.128009160051429,UY,2019-10-27T00:00:00Z,0.496698783091377,0.0635819940220943
URUGUAY,2019,CA,Cabildo Abierto,Cabildo Abierto,Guido Manini Rios,Manini,268736,0.114601284027693,UY,2019-10-27T00:00:00Z,0.632967832633582,0.0725389263680346
URUGUAY,2019,PERI,PERI,Partido Ecologista Radical Intrasigente,Cesar Vega,Vega,33461,0.0142692961302194,UY,2019-10-27T00:00:00Z,0.432445323550651,0.00617069038187279
URUGUAY,2019,PG,Partido de la Gente,Partido de la Gente,Edgardo Novick,Novick,26313,0.0112210630009403,UY,2019-10-27T00:00:00Z,0.493735158009034,0.00554023331379859
URUGUAY,2019,PI,Partido Independiente,Partido Independiente,Pablo Mieres,Mieres,23580,0.010055587183604,UY,2019-10-27T00:00:00Z,0.423527763270207,0.00425882034824037
URUGUAY,2019,UP,Unidad Popular,Unidad Popular,Gonzalo Abella,Abella,19728,0.00841291874292367,UY,2019-10-27T00:00:00Z,0.51521319123318,0.00433444671312714
URUGUAY,2019,PVA,PVA,Partido Verde Animalista,Gustavo Salle,Salle,19392,0.00826963302224127,UY,2019-10-27T00:00:00Z,0.527506281954182,0.00436228336868801
URUGUAY,2019,PD,Partido Digital,Partido Digital,Daniel Goldman,Goldman,6363,0.00271347333542292,UY,2019-10-27T00:00:00Z,0.485319148076009,0.00131690056747442
URUGUAY,2019,PT,PT,Partido de los Trabajadores,Rafael Fernández,Fernández,1387,0.000591480043412162,UY,2019-10-27T00:00:00Z,0.505503197397726,0.000298995053141794
URUGUAY,2014,FA,Frente Amplio,Frente Amplio,Tabare Vázquez,Vázquez,1134187,0.49446,UY,2014-10-26T00:00:00Z,0.100820001349534,0.0498514578672908
URUGUAY,2014,PN,Partido Nacional,Partido Nacional,Luis Lacalle Pou,Lacalle,732601,0.319385,UY,2014-10-26T00:00:00Z,0.728253233037409,0.232593158833653
URUGUAY,2014,PC,Partido Colorado,Partido Colorado,Pedro Bordaberry,Bordaberry,305699,0.133273,UY,2014-10-26T00:00:00Z,0.60574327317583,0.0807292232459624
URUGUAY,2014,PI,Partido Independiente,Partido Independiente,Pablo Mieres,Mieres,73379,0.03199,UY,2014-10-26T00:00:00Z,0.453772912021515,0.0145161954555683
URUGUAY,2014,AP,Asamblea Popular,Asamblea Popular,Gonzalo Abella,Abella,26869,0.011714,UY,2014-10-26T00:00:00Z,0.531030002310381,0.0062204854470638
URUGUAY,2014,PERI,PERI,Partido Ecologista Radical Intransigente,Cesar Vega,Vega,17835,0.007775,UY,2014-10-26T00:00:00Z,0.509959123873766,0.00396493218811853
URUGUAY,2014,PT,PT,Partido de los Trabajadores,Rafael Fernandez,Fernández,3218,0.001403,UY,2014-10-26T00:00:00Z,0.493806456023019,0.000692810457800296
URUGUAY,2009,FA,Frente Amplio,Frente Amplio,José Mujica,Mujica,1093869,0.495764,UY,2009-10-25T00:00:00Z,0.392903550461381,0.194787435790936
URUGUAY,2009,PN,Partido Nacional,Partido Nacional,Luis Lacalle,Lacalle,657327,0.297914,UY,2009-10-25T00:00:00Z,0.584315380507553,0.174075732268527
URUGUAY,2009,PC,Partido Colorado,Partido Colorado,Pedro Bordaberry,Bordaberry,383912,0.173997,UY,2009-10-25T00:00:00Z,0.51741712217479,0.090029027007047
URUGUAY,2009,PI,Partido Independiente,Partido Independiente,Pablo Mieres,Mieres,56156,0.025451,UY,2009-10-25T00:00:00Z,0.43180514148502,0.0109898726559353
URUGUAY,2009,AP,Asamblea Popular,Asamblea Popular,Raúl Rodríguez,Rodríguez,15166,0.006874,UY,2009-10-25T00:00:00Z,0.492557089333629,0.00338583743207936
URUGUAY,2004,FA,Frente Amplio,Frente Amplio,Tabaré Vázquez,Vázquez,1124761,0.516647,UY,2004-10-31T00:00:00Z,0.358536023575156,0.185236560972034
URUGUAY,2004,PN,Partido Nacional,Partido Nacional,Jorge Larrañaga,Larrañaga,764739,0.351275,UY,2004-10-31T00:00:00Z,0.527433645538966,0.1852742538367
URUGUAY,2004,PC,Partido Colorado,Partido Colorado,Guillermo Stirling,Stirling,231036,0.106124,UY,2004-10-31T00:00:00Z,0.446857393923084,0.0474222940726934
URUGUAY,2004,PI,Partido Independiente,Partido Independiente,Pablo Mieres,Mieres,41011,0.018838,UY,2004-10-31T00:00:00Z,0.455233443939062,0.00857568761692405
