Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Vargas','PRD',2008-02-18 2008-08-16,DO,2008,0.404759,1067,964,0.525356967011325
'Aristy','PRSC',2008-02-18 2008-08-16,DO,2008,0.045918,780,872,0.472154963680387
'Estrella','PRSD',2008-02-18 2008-08-16,DO,2008,0.004725,1567,1351,0.537011651816313
'Moreno','MIUC',2008-02-18 2008-08-16,DO,2008,0.004438,1258,0,1
'Candelier','PAP',2008-02-18 2008-08-16,DO,2008,0.001497,1154,1212,0.487743026204565
'Santana','PRI',2008-02-18 2008-08-16,DO,2008,0.000375,1225,961,0.560384263494968
'Fernández','PLD',2004-01-01 2004-05-16,DO,2004,0.571124,422,397,0.515262515262515
'Mejía','PRD',2004-01-01 2004-05-16,DO,2004,0.336477,594,326,0.645652173913044
'Estrella','PRSC',2004-01-01 2004-05-16,DO,2004,0.086475,299,439,0.405149051490515
'Lasso','CREO',2020-11-22 2021-05-21,EC,2021,0.197386247720834,1249,548,0.695047301057318
'Arauz','UNES',2020-11-22 2021-05-21,EC,2021,0.327198002078077,1120,224,0.833333333333333
'Pérez','MUPP',2020-11-22 2021-05-21,EC,2021,0.193922606409769,1496,1291,0.536777897380696
'Hervas','ID',2020-11-22 2021-05-21,EC,2021,0.156806478492206,703,352,0.666350710900474
'Freile','AMIGO',2020-11-22 2021-05-21,EC,2021,0.0207897210040429,1000,1374,0.4212299915754
'Romero','Avanza',2020-11-22 2021-05-21,EC,2021,0.0186274122808437,1263,897,0.584722222222222
'Gutiérrez','PSP',2020-11-22 2021-05-21,EC,2021,0.0177738778783598,995,1046,0.4875061244488
'Almeida','EU',2020-11-22 2021-05-21,EC,2021,0.0173178830017232,896,1118,0.444885799404171
'Peña','PAIS',2020-11-22 2021-05-21,EC,2021,0.0154399778948179,967,1324,0.42208642514186
'Celi','SUMA',2020-11-22 2021-05-21,EC,2021,0.00912852562878868,1253,706,0.639612046962736
'Velasco','Construye',2020-11-22 2021-05-21,EC,2021,0.00823433132363406,1697,1416,0.545133311917764
'Montúfar','Alianza Honestidad',2020-11-22 2021-05-21,EC,2021,0.00621438618538284,920,879,0.511395219566426
'Larrea','Democracia SI',2020-11-22 2021-05-21,EC,2021,0.00398003286010384,1098,1275,0.462705436156764
'Sagnay','Fuerza EC',2020-11-22 2021-05-21,EC,2021,0.00286064524784961,1161,0,1
'Andrade','Unión Ecuatoriana',2020-11-22 2021-05-21,EC,2021,0.00218344755854001,901,574,0.610847457627119
'Carrasco','Juntos Podemos',2020-11-22 2021-05-21,EC,2021,0.00213642443502688,1830,1060,0.633217993079585
'Moreno','Alianza PAIS',2016-11-25 2017-05-24,EC,2017,0.393576379971607,1970,1091,0.643580529238811
'Lasso','CREO',2016-11-25 2017-05-24,EC,2017,0.280900651787478,974,609,0.615287428932407
'Viteri','PSC',2016-11-25 2017-05-24,EC,2017,0.163188119241789,1120,989,0.531057373162636
'Moncayo','ANC',2016-11-25 2017-05-24,EC,2017,0.0671467657647687,1279,897,0.587775735294118
'Bucaram','Fuerza EC',2016-11-25 2017-05-24,EC,2017,0.0482062209193651,644,0,1
'Espinel','FCS',2016-11-25 2017-05-24,EC,2017,0.0317543191709395,1679,958,0.636708380735685
'Zuquilanda','PSP',2016-11-25 2017-05-24,EC,2017,0.00769701228330012,773,742,0.51023102310231
'Pesantez','UE',2016-11-25 2017-05-24,EC,2017,0.00753053086075238,1232,1199,0.506787330316742
'Correa','Alianza PAIS',2012-08-21 2013-02-17,EC,2013,0.571743,1905,978,0.660770031217482
'Lasso','CREO',2012-08-21 2013-02-17,EC,2013,0.226804,1466,989,0.59714867617108
'Gutiérrez','PSP',2012-08-21 2013-02-17,EC,2013,0.067291,1289,1144,0.529798602548294
'Rodas','SUMA',2012-08-21 2013-02-17,EC,2013,0.039004,1366,1358,0.501468428781204
'Noboa','PRIAN',2012-08-21 2013-02-17,EC,2013,0.037193,1325,884,0.599818922589407
'Acosta','UPI',2012-08-21 2013-02-17,EC,2013,0.032611,1170,1133,0.508033000434216
'Wray','Ruptura 25',2012-08-21 2013-02-17,EC,2013,0.01308,786,1169,0.402046035805627
'Zavala','PRE',2012-08-21 2013-02-17,EC,2013,0.012274,711,1080,0.396984924623116
'Correa','Alianza PAIS',2008-10-28 2009-04-26,EC,2009,0.519931,674,890,0.430946291560102
'Gutiérrez','PSP',2008-10-28 2009-04-26,EC,2009,0.28238,673,675,0.499258160237389
'Noboa','PRIAN',2008-10-28 2009-04-26,EC,2009,0.114052,1088,1271,0.461212378126325
'Roldós','RED',2008-10-28 2009-04-26,EC,2009,0.043312,1200,965,0.554272517321016
'Sagñay','MTM',2008-10-28 2009-04-26,EC,2009,0.015668,765,964,0.442452284557548
'Jácome','MTF',2008-10-28 2009-04-26,EC,2009,0.013504,454,677,0.401414677276746
'Delgado','MITS',2008-10-28 2009-04-26,EC,2009,0.006266,952,843,0.530362116991643
'González','MIJS',2008-10-28 2009-04-26,EC,2009,0.004888,1349,1490,0.475167312433956
'Noboa','PRIAN',2006-04-18 2006-10-15,EC,2006,0.268295,1059,1193,0.470248667850799
'Correa','Alianza PAIS',2006-04-18 2006-10-15,EC,2006,0.228366,1226,1086,0.530276816608997
'Gutiérrez','PSP',2006-04-18 2006-10-15,EC,2006,0.174233,881,1227,0.417931688804554
'Roldós','ID',2006-04-18 2006-10-15,EC,2006,0.148372,1253,1067,0.540086206896552
'Viteri','PSC',2006-04-18 2006-10-15,EC,2006,0.096329,775,904,0.461584276354973
'Macas','Pachakutik',2006-04-18 2006-10-15,EC,2006,0.02191,783,750,0.510763209393346
'Rosero','PRE',2006-04-18 2006-10-15,EC,2006,0.020764,1369,1359,0.50183284457478
'Proaño','MRD',2006-04-18 2006-10-15,EC,2006,0.014229,1208,889,0.576061039580353
'Villacís','MDP',2006-04-18 2006-10-15,EC,2006,0.013332,1004,1234,0.448614834673816
'Damerval','CFP',2006-04-18 2006-10-15,EC,2006,0.004633,869,752,0.536088834053054
'Larrea','ATR',2006-04-18 2006-10-15,EC,2006,0.004257,460,766,0.375203915171289
'Torres','MRPP',2006-04-18 2006-10-15,EC,2006,0.002814,826,0,1
'Sagñay','INA',2006-04-18 2006-10-15,EC,2006,0.002465,798,968,0.451868629671574
'Bukele','GANA',2018-08-07 2019-02-03,SV,2019,0.531044222843337,1309,1068,0.550694152292806
'Calleja','ARENA',2018-08-07 2019-02-03,SV,2019,0.317194383912075,1140,1049,0.5207857469164
'Martíez','FMLN',2018-08-07 2019-02-03,SV,2019,0.144076948813302,0,1760,0
'Alvarado','Vamos',2018-08-07 2019-02-03,SV,2019,0.00768444443128523,1368,1144,0.544585987261146
'Sancez','FMLN',2013-08-06 2014-02-02,SV,2014,0.489327,0,2083,0
'Quijano','ARENA',2013-08-06 2014-02-02,SV,2014,0.389594,1735,1222,0.586743320933378
'Saca','Unidad',2013-08-06 2014-02-02,SV,2014,0.114396,1063,1607,0.39812734082397
'Rodriguez','PSP',2013-08-06 2014-02-02,SV,2014,0.004208,946,1093,0.463952918097106
'Lemus','FPS',2013-08-06 2014-02-02,SV,2014,0.002476,1096,1117,0.495255309534569
'Funes','FMLN',2008-09-16 2009-03-15,SV,2009,0.513153,789,672,0.540041067761807
'Avila','ARENA',2008-09-16 2009-03-15,SV,2009,0.486847,565,636,0.470441298917569
'Saca','ARENA',2004-01-01 2004-03-21,SV,2004,0.577147,329,326,0.502290076335878
'Handal','FMLN',2004-01-01 2004-03-21,SV,2004,0.356763,447,621,0.418539325842697
'Silva','PDC',2004-01-01 2004-03-21,SV,2004,0.038963,256,456,0.359550561797753
'Machuca','PCN',2004-01-01 2004-03-21,SV,2004,0.027127,193,231,0.455188679245283
'Giammattei','Vamos',2018-12-18 2019-06-16,GT,2019,0.139590665902208,768,1107,0.4096
'Torres','UNES',2018-12-18 2019-06-16,GT,2019,0.255278881246826,1526,1211,0.557544757033248
'Mulet','PHG',2018-12-18 2019-06-16,GT,2019,0.112156533418327,1218,685,0.64004203888597
'Cabrera','MLP',2018-12-18 2019-06-16,GT,2019,0.103691636313374,805,532,0.602094240837696
'Arzú','PAN',2018-12-18 2019-06-16,GT,2019,0.0608003993858261,1183,1290,0.47836635665184
'Franchi','VIVA',2018-12-18 2019-06-16,GT,2019,0.0590180764825676,510,892,0.36376604850214
'Cillacorta','WINAQ',2018-12-18 2019-06-16,GT,2019,0.0522270624817846,0,787,0
'Galdámez','FCN',2018-12-18 2019-06-16,GT,2019,0.0411691583571166,980,1083,0.475036354823073
'Estrada','CREO',2018-12-18 2019-06-16,GT,2019,0.0375299459801571,1058,1170,0.474865350089767
'Cabrera','Todos',2018-12-18 2019-06-16,GT,2019,0.0313270530700285,805,1015,0.442307692307692
'Rivera','Victoria',2018-12-18 2019-06-16,GT,2019,0.0254121962719443,999,833,0.545305676855895
'Ceto','URNG',2018-12-18 2019-06-16,GT,2019,0.0215601963646978,1104,1493,0.425105891413169
'Duarte','Unionista',2018-12-18 2019-06-16,GT,2019,0.0143379238757157,425,1014,0.295343988881168
'Marroquín','Encuentro por Guatemala',2018-12-18 2019-06-16,GT,2019,0.0114614274860563,699,1238,0.360867320598864
'García','Libre',2018-12-18 2019-06-16,GT,2019,0.00947813858197117,1220,1866,0.395333765392093
'Morales','Convergencia',2018-12-18 2019-06-16,GT,2019,0.00857879299456164,1474,1699,0.464544595020485
'Velázquez','Unidos',2018-12-18 2019-06-16,GT,2019,0.00613173639626131,1313,1957,0.401529051987768
'Chea','PPT',2018-12-18 2019-06-16,GT,2019,0.00543312947257337,696,1238,0.359875904860393
'Roca','Avanza',2018-12-18 2019-06-16,GT,2019,0.00481704591800314,1401,1083,0.564009661835749
'Morales','FCN Nacion',2015-03-10 2015-09-06,GT,2015,0.238461,913,465,0.66255442670537
'Torres','UNE',2015-03-10 2015-09-06,GT,2015,0.197638,660,1426,0.316395014381592
'Baldizón','LIDER',2015-03-10 2015-09-06,GT,2015,0.196421,1287,2304,0.358395989974937
'Giammattei','Fuerza',2015-03-10 2015-09-06,GT,2015,0.064523,1062,1000,0.515033947623666
'Ríos','VIVA',2015-03-10 2015-09-06,GT,2015,0.058933,1390,1007,0.579891531080517
'Sosa','Todos',2015-03-10 2015-09-06,GT,2015,0.05329,1194,1897,0.386282756389518
'García','PP',2015-03-10 2015-09-06,GT,2015,0.046255,2620,1816,0.590622182146078
'González','CREO',2015-03-10 2015-09-06,GT,2015,0.034474,1233,1728,0.416413373860182
'Estrada','UCN',2015-03-10 2015-09-06,GT,2015,0.034463,1075,1358,0.441841348129881
'Gutiérrez','PAN',2015-03-10 2015-09-06,GT,2015,0.030988,964,1118,0.463016330451489
'Sandoval','WINAQ',2015-03-10 2015-09-06,GT,2015,0.021107,1056,1632,0.392857142857143
'López','Encuentro por Guatemala',2015-03-10 2015-09-06,GT,2015,0.009064,879,1550,0.361877315767806
'Pérez','PRI',2015-03-10 2015-09-06,GT,2015,0.008575,1160,1500,0.43609022556391
'García','MNR',2015-03-10 2015-09-06,GT,2015,0.005809,2620,1535,0.630565583634176
'Perez Molina','PP',2011-03-15 2011-09-11,GT,2011,0.360146,942,1016,0.481103166496425
'Baldizón','LIDER',2011-03-15 2011-09-11,GT,2011,0.232043,1031,1191,0.463996399639964
'Suger','CREO',2011-03-15 2011-09-11,GT,2011,0.16378,1697,2070,0.450491106981683
'Estrada','UCN',2011-03-15 2011-09-11,GT,2011,0.085739,1127,1428,0.441095890410959
'Caballeros','VIVA',2011-03-15 2011-09-11,GT,2011,0.061565,1530,777,0.663198959687906
'Menchu','WINAQ',2011-03-15 2011-09-11,GT,2011,0.032708,1111,1356,0.450344548034049
'Gutierrez','PAN',2011-03-15 2011-09-11,GT,2011,0.027634,1192,1796,0.398929049531459
'De Arzu','PUNTO',2011-03-15 2011-09-11,GT,2011,0.021763,1633,1324,0.552248900913088
'Giammettei','CASA',2011-03-15 2011-09-11,GT,2011,0.010369,0,1564,0
'De Torrebiarte','ADN',2011-03-15 2011-09-11,GT,2011,0.004255,1129,1467,0.434899845916795
'Colom','UNE',2007-03-13 2007-09-09,GT,2007,0.282339,902,1369,0.397181858212241
'Perez Molina','PP',2007-03-13 2007-09-09,GT,2007,0.235071,1122,917,0.550269740068661
'Giammattei','GANA',2007-03-13 2007-09-09,GT,2007,0.172306,1055,737,0.588727678571429
'Suger','CASA',2007-03-13 2007-09-09,GT,2007,0.074513,706,746,0.486225895316805
'Rabbe','FRG',2007-03-13 2007-09-09,GT,2007,0.072916,1215,735,0.623076923076923
'Estrada','UCN',2007-03-13 2007-09-09,GT,2007,0.03158,791,740,0.516655780535598
'Menchu','EG',2007-03-13 2007-09-09,GT,2007,0.030883,756,715,0.51393609789259
'Gracía Gallont','PU',2007-03-13 2007-09-09,GT,2007,0.029185,0,1303,0
'Castañeda','PAN',2007-03-13 2007-09-09,GT,2007,0.025552,1346,1485,0.475450370893677
'Sandoval','URNG-Maiz',2007-03-13 2007-09-09,GT,2007,0.021362,441,0,1
'Conde Orellana','UD',2007-03-13 2007-09-09,GT,2007,0.007612,1398,1690,0.452720207253886
'Monsanto','ANN',2007-03-13 2007-09-09,GT,2007,0.005907,1083,759,0.587947882736156
'Rosales','DIA',2007-03-13 2007-09-09,GT,2007,0.005736,482,971,0.331727460426703
'Cerezo','DCG',2007-03-13 2007-09-09,GT,2007,0.005038,622,0,1
'Castro','Libre',2021-06-01 2021-11-28,HN,2021,0.511246546734075,1066,1176,0.475468331846566
'Asfura','PNH',2021-06-01 2021-11-28,HN,2021,0.369339018770698,1202,998,0.546363636363636
'Rosenthal','PLH',2021-06-01 2021-11-28,HN,2021,0.0999871056234074,740,1067,0.409518539014942
'Ávila','Honduras Humana',2021-06-01 2021-11-28,HN,2021,0.00263754026514769,1043,609,0.63135593220339
'Portillo','Demócrata Cristiano',2021-06-01 2021-11-28,HN,2021,0.00211521378608378,1176,0,1
'Vásquez','APH',2021-06-01 2021-11-28,HN,2021,0.00195232177693443,1333,1153,0.53620273531778
'Pérez','El Frente',2021-06-01 2021-11-28,HN,2021,0.00180253259850276,1312,924,0.586762075134168
'Amado','PNR',2021-06-01 2021-11-28,HN,2021,0.00176024619027752,1259,0,1
'Mira','UNOH',2021-06-01 2021-11-28,HN,2021,0.00170068786883352,1294,1611,0.445438898450947
'Oniel','TSH',2021-06-01 2021-11-28,HN,2021,0.00160271443005813,690,1100,0.385474860335196
'Díaz','UD',2021-06-01 2021-11-28,HN,2021,0.00151307915628491,1164,944,0.552182163187856
'López','PAC',2021-06-01 2021-11-28,HN,2021,0.00124506670978689,1544,828,0.650927487352445
'Coto','Vamos',2021-06-01 2021-11-28,HN,2021,0.00112207877600502,782,470,0.624600638977636
'Viana','Lidehr',2021-06-01 2021-11-28,HN,2021,0.00100087759186648,1327,1409,0.485014619883041
'Orellana','MIDE',2021-06-01 2021-11-28,HN,2021,0.000974969722038336,988,1236,0.444244604316547
'Hernández','PNH',2017-05-15 2017-11-11,HN,2017,0.429532767640555,1232,916,0.573556797020484
'Nasralla','Libre-PINU',2017-05-15 2017-11-11,HN,2017,0.414174914999951,1295,0,1
'Zelaya','PLH',2017-05-15 2017-11-11,HN,2017,0.14740658519002,758,938,0.446933962264151
'Vásquez','Alianza Patriótica',2017-05-15 2017-11-11,HN,2017,0.00198404483326352,904,0,1
'Alvarenga','PAC',2017-05-15 2017-11-11,HN,2017,0.00182147310686138,1062,886,0.54517453798768
'Aguilera','Demócrata Cristiano',2017-05-15 2017-11-11,HN,2017,0.00179620446773895,1585,0,1
'Diaz','PUD',2017-05-15 2017-11-11,HN,2017,0.00141047716932789,1430,0,1
'Fonseca','FA',2017-05-15 2017-11-11,HN,2017,0.000959294962346683,1412,1707,0.452709201667201
'Vallencio','Vamos',2017-05-15 2017-11-11,HN,2017,0.000914237629935605,0,1505,0
'Hernández','PNH',2013-05-28 2013-11-24,HN,2013,0.368904,1050,1642,0.390044576523031
'Castro','Libre',2013-05-28 2013-11-24,HN,2013,0.287759,1021,1215,0.456618962432916
'Villeda','PLH',2013-05-28 2013-11-24,HN,2013,0.202963,630,1384,0.312810327706058
'Nasralla','PAC',2013-05-28 2013-11-24,HN,2013,0.134312,1050,853,0.551760378349974
'Vásquez','APH',2013-05-28 2013-11-24,HN,2013,0.00196,1264,1106,0.533333333333333
'Solís','Demócrata Cristiano',2013-05-28 2013-11-24,HN,2013,0.001667,1591,0,1
'Aguilar','PINU',2013-05-28 2013-11-24,HN,2013,0.001434,796,1402,0.362147406733394
'Pavón','PUD',2013-05-28 2013-11-24,HN,2013,0.001001,1566,0,1
'Lobo','PNH',2009-06-02 2009-11-29,HN,2009,0.565558,1102,870,0.558823529411765
'Santos','PLH',2009-06-02 2009-11-29,HN,2009,0.38095,932,990,0.484911550468262
'Martínez','PINU',2009-06-02 2009-11-29,HN,2009,0.018621,858,670,0.56151832460733
'Ávila','Demócrata Cristiano',2009-06-02 2009-11-29,HN,2009,0.0179,763,0,1
'Ham','PUD',2009-06-02 2009-11-29,HN,2009,0.016971,1252,0,1
'Selaya','PLH',2005-05-31 2005-11-27,HN,2005,0.499027,1000,979,0.505305709954523
'Lobo','PNH',2005-05-31 2005-11-27,HN,2005,0.462181,1090,957,0.532486565705911
'Almendares','PUD',2005-05-31 2005-11-27,HN,2005,0.014863,1070,0,1
'Martínez','Demócrata Cristiano',2005-05-31 2005-11-27,HN,2005,0.013893,1342,0,1
'Sosa','PINU',2005-05-31 2005-11-27,HN,2005,0.010037,649,1067,0.378205128205128
'López Obrador','MORENA',2018-01-02 2018-07-01,MX,2018,0.547120832113234,231,1920,0.107391910739191
'Anaya','PAN',2018-01-02 2018-07-01,MX,2018,0.229108647028566,1733,2771,0.384769094138544
'Meade','PRI',2018-01-02 2018-07-01,MX,2018,0.168783933215883,1020,4501,0.184749139648614
'Peña Nieto','PRI',2012-01-03 2012-07-01,MX,2012,0.391728,1083,3914,0.216730038022814
'López Obrador','PRD',2012-01-03 2012-07-01,MX,2012,0.323887,126,3821,0.0319229794780846
'Vazquez','PAN',2012-01-03 2012-07-01,MX,2012,0.260516,164,646,0.202469135802469
'Quadri','PANAL',2012-01-03 2012-07-01,MX,2012,0.023444,1234,562,0.687082405345212
'Calderón','PAN',2006-01-03 2006-07-02,MX,2006,0.366874,760,2025,0.272890484739677
'López Obrador','Alianza por el Bien de Todos',2006-01-03 2006-07-02,MX,2006,0.360908,903,1000,0.474513925380977
'Madrazo','Alianza por México',2006-01-03 2006-07-02,MX,2006,0.227493,3209,547,0.854366347177849
'Mercado','PASC',2006-01-03 2006-07-02,MX,2006,0.027609,1954,1158,0.627892030848329
'Campa','PANAL',2006-01-03 2006-07-02,MX,2006,0.009827,2363,992,0.704321907600596
'Ortega','FSLN',2021-05-11 2021-11-07,NI,2021,0.759174105863671,1421,1210,0.540098821740783
'Espinoza','PLC',2021-05-11 2021-11-07,NI,2021,0.14150859335861,1186,1222,0.492524916943522
'Osorno','CCN',2021-05-11 2021-11-07,NI,2021,0.0330206066835385,1014,1018,0.499015748031496
'Gutierrez','APRE',2021-05-11 2021-11-07,NI,2021,0.0314977049253061,887,1022,0.464641173389209
'Orué','PLI',2021-05-11 2021-11-07,NI,2021,0.017803420336044,0,798,0
'Montiel','ALN',2021-05-11 2021-11-07,NI,2021,0.0169955688328302,804,1063,0.430637386181039
'Ortega','FSLN',2016-05-10 2016-11-06,NI,2016,0.724415804377167,1234,1483,0.454177401545823
'Rodríguez','PLC',2016-05-10 2016-11-06,NI,2016,0.150323463817523,980,1131,0.464234959734723
'Alvarado','PLI',2016-05-10 2016-11-06,NI,2016,0.0451341691186082,723,682,0.514590747330961
'Cerrato','ALN',2016-05-10 2016-11-06,NI,2016,0.0430611457684261,1129,1623,0.410247093023256
'Cabezas','PC',2016-05-10 2016-11-06,NI,2016,0.0230306077687452,1009,883,0.533298097251586
'Canales','APRE',2016-05-10 2016-11-06,NI,2016,0.0140348091495311,1126,960,0.539789069990412
'Ortega','FSLN',2011-05-10 2011-11-06,NI,2011,0.624571,779,1162,0.40133951571355
'Gadea','PLI',2011-05-10 2011-11-06,NI,2011,0.309995,1191,987,0.546831955922865
'Aleman','PLC',2011-05-10 2011-11-06,NI,2011,0.059105,1693,1106,0.604858878170775
'Quiñonez','ALN',2011-05-10 2011-11-06,NI,2011,0.003981,1260,1456,0.463917525773196
'García','APRE',2011-05-10 2011-11-06,NI,2011,0.002347,1112,1249,0.470986869970352
'Ortega','FSLN',2006-05-09 2006-11-05,NI,2006,0.379944,1025,1014,0.502697400686611
'Montealegre','ALN',2006-05-09 2006-11-05,NI,2006,0.283035,982,1108,0.469856459330144
'Castellón','PLC',2006-05-09 2006-11-05,NI,2006,0.27113,784,975,0.445707788516202
'Jarquín','MRS',2006-05-09 2006-11-05,NI,2006,0.062953,716,610,0.539969834087481
'Pastora','AC',2006-05-09 2006-11-05,NI,2006,0.002939,1246,1146,0.520903010033445
'Cortizo','PRD',2018-11-06 2019-05-05,PA,2019,0.333519780823256,1732,1559,0.526283804314798
'Roux','CD',2018-11-06 2019-05-05,PA,2019,0.309970902994544,1732,994,0.63536316947909
'Blandón','Panameñista',2018-11-06 2019-05-05,PA,2019,0.108372476278841,1367,1644,0.454001992693457
'Méndez','FAD',2018-11-06 2019-05-05,PA,2019,0.00689126209342699,1290,1162,0.526101141924959
'Varela','Panameñista',2013-11-05 2014-05-04,PA,2014,0.390875,1257,597,0.677993527508091
'Arias','CD',2013-11-05 2014-05-04,PA,2014,0.313789,1361,800,0.6298010180472
'Navarro','PRD',2013-11-05 2014-05-04,PA,2014,0.281438,1573,1109,0.586502609992543
'López','FAD',2013-11-05 2014-05-04,PA,2014,0.006001,1773,1352,0.56736
'Martinelli','CD',2008-11-04 2009-05-03,PA,2009,0.600301,1600,1367,0.539265251095383
'Herrera','PRD',2008-11-04 2009-05-03,PA,2009,0.37646,1164,743,0.610382800209754
'Endara','Vanguardia Moral',2008-11-04 2009-05-03,PA,2009,0.023239,755,0,1
'Torrijos','PRD',2004-01-01 2004-05-02,PA,2004,0.474411,720,590,0.549618320610687
'Endara','PS',2004-01-01 2004-05-02,PA,2004,0.308746,561,421,0.571283095723014
'Alemán','Arnulfista',2004-01-01 2004-05-02,PA,2004,0.163816,790,495,0.614785992217899
'Martinelli','CD',2004-01-01 2004-05-02,PA,2004,0.053028,118,278,0.297979797979798
'Abdo','Partido Colorado',2017-10-24 2018-04-22,PY,2018,0.489586314427664,688,1034,0.399535423925668
'Alegre','Partido Liberal',2017-10-24 2018-04-22,PY,2018,0.450777591182415,988,1111,0.470700333492139
'Ybañez','Partido Verde',2017-10-24 2018-04-22,PY,2018,0.0341169120754262,1345,1257,0.516910069177556
'Anzoategui','Artistas',2017-10-24 2018-04-22,PY,2018,0.00628795250221134,867,994,0.465878559914025
'Galeano','Patria Libre',2017-10-24 2018-04-22,PY,2018,0.00402201635841898,1492,1133,0.568380952380952
'Benitez','Reserva Patriótica',2017-10-24 2018-04-22,PY,2018,0.0037999692300323,1204,0,1
'Almada','Frente Amplio',2017-10-24 2018-04-22,PY,2018,0.00348699238179441,892,777,0.534451767525464
'Enriquez','Soberanía Nacional',2017-10-24 2018-04-22,PY,2018,0.00295968119390722,1292,887,0.592932537861404
'Ferreira','Unamonos',2017-10-24 2018-04-22,PY,2018,0.00255536868956878,1362,1014,0.573232323232323
'Ortega','Herederos',2017-10-24 2018-04-22,PY,2018,0.00240720195856122,886,1299,0.405491990846682
'Cartes','Partido COlorado',2012-10-23 2013-04-21,PY,2013,0.484766,1414,1476,0.489273356401384
'Alegre','Paraguay Alegre',2012-10-23 2013-04-21,PY,2013,0.390498,1244,1366,0.476628352490422
'Ferreiro','Avanza País',2012-10-23 2013-04-21,PY,2013,0.062218,1810,0,1
'Carrillo','Frente Guasu',2012-10-23 2013-04-21,PY,2013,0.034935,1386,1024,0.575103734439834
'Carrizosa','Patria Querida',2012-10-23 2013-04-21,PY,2013,0.011865,1683,1419,0.542553191489362
'Sánchez','UNACE',2012-10-23 2013-04-21,PY,2013,0.008524,571,799,0.416788321167883
'Ferreira','Humanista',2012-10-23 2013-04-21,PY,2013,0.001872,1665,1556,0.516920211114561
'Soto','Kuña Pyrenda',2012-10-23 2013-04-21,PY,2013,0.001723,2014,1747,0.53549587875565
'Arce','PT',2012-10-23 2013-04-21,PY,2013,0.001322,1165,1201,0.492392223161454
'Almada','Partido Blanco',2012-10-23 2013-04-21,PY,2013,0.001215,1094,0,1
'Galeano','Patria Libre',2012-10-23 2013-04-21,PY,2013,0.001061,1101,821,0.572840790842872
'Lugo','Alianza Patriótica',2007-10-23 2008-04-20,PY,2008,0.423992,1039,0,1
'Ovelar','Partido Colorado',2007-10-23 2008-04-20,PY,2008,0.317506,1413,934,0.602045164039199
'Oviedo','UNACE',2007-10-23 2008-04-20,PY,2008,0.227364,1531,1113,0.579046898638427
'Fadul','Patria Querida',2007-10-23 2008-04-20,PY,2008,0.024372,603,685,0.468167701863354
'Martínez','Partido Humanista',2007-10-23 2008-04-20,PY,2008,0.00373,491,0,1
'Galeano','Teta Pyahu',2007-10-23 2008-04-20,PY,2008,0.001704,1428,0,1
'Lopez','PT',2007-10-23 2008-04-20,PY,2008,0.001333,1491,750,0.665327978580991
'Castillo','Perú Libre',2020-10-13 2021-04-11,PE,2021,0.189210610924661,471,188,0.714719271623672
'Fujimori','Fuerza Popular',2020-10-13 2021-04-11,PE,2021,0.13407482867069,1710,1254,0.576923076923077
'Lopez','Renovación Popular',2020-10-13 2021-04-11,PE,2021,0.117514233752273,1541,75,0.953589108910891
'De Soto','Avanza País',2020-10-13 2021-04-11,PE,2021,0.116258872007683,574,128,0.817663817663818
'Lescano','Acción Popular',2020-10-13 2021-04-11,PE,2021,0.0907104758611255,1483,658,0.692666978047641
'Mendoza','Juntos',2020-10-13 2021-04-11,PE,2021,0.0786477397169429,588,423,0.58160237388724
'Acuña','Alianza para el progreso',2020-10-13 2021-04-11,PE,2021,0.060207435369147,928,725,0.56140350877193
'Forsyth','Victoria Nacional',2020-10-13 2021-04-11,PE,2021,0.0565611365613866,1074,781,0.578975741239892
'Urresti','Podemos',2020-10-13 2021-04-11,PE,2021,0.0564364892369292,601,645,0.482343499197432
'Guzmán','Morado',2020-10-13 2021-04-11,PE,2021,0.0226106774495283,127,447,0.221254355400697
'Beingolea','PPC',2020-10-13 2021-04-11,PE,2021,0.0198912825341669,1314,1175,0.527922860586581
'Salaverry','Somos Perú',2020-10-13 2021-04-11,PE,2021,0.0166821868209932,1001,797,0.556729699666296
'Humala','PNP',2020-10-13 2021-04-11,PE,2021,0.0160292292767747,2282,926,0.711346633416459
'Vega','UPP',2020-10-13 2021-04-11,PE,2021,0.00703212290017867,1691,960,0.63787250094304
'Gálvez','RUNA',2020-10-13 2021-04-11,PE,2021,0.00620639513687943,766,866,0.469362745098039
'Arana','Frente Amplio',2020-10-13 2021-04-11,PE,2021,0.00453452383680436,185,548,0.252387448840382
'Santos','Patria Segura',2020-10-13 2021-04-11,PE,2021,0.00386399761677093,738,305,0.707574304889741
'Alcántara','Democracia Directa',2020-10-13 2021-04-11,PE,2021,0.00352776232706486,1335,1431,0.482646420824295
'Fujimori','Fuerza Popular',2015-10-13 2016-04-10,PE,2016,0.398632072725789,1476,793,0.650506831203173
'Kuczynski','PPK',2015-10-13 2016-04-10,PE,2016,0.210471375657971,268,604,0.307339449541284
'Mendoza','Frente Amplio',2015-10-13 2016-04-10,PE,2016,0.187412855277816,643,855,0.429238985313752
'Barnechea','Acción Popular',2015-10-13 2016-04-10,PE,2016,0.0697099107876635,2247,1134,0.664596273291926
'García','APRA',2015-10-13 2016-04-10,PE,2016,0.0582965882391057,1641,1285,0.560833902939166
