Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Novick','Partido de la Gente',2019-04-30 2019-10-27,UY,2019,0.0112210630009403,843,1635,0.340193704600484
'Mieres','Partido Independiente',2019-04-30 2019-10-27,UY,2019,0.010055587183604,1144,1187,0.490776490776491
'Abella','Unidad Popular',2019-04-30 2019-10-27,UY,2019,0.00841291874292367,1334,1343,0.498319013821442
'Salle','PVA',2019-04-30 2019-10-27,UY,2019,0.00826963302224127,725,1247,0.367647058823529
'Goldman','Partido Digital',2019-04-30 2019-10-27,UY,2019,0.00271347333542292,941,1143,0.451535508637236
'Fernández','PT',2019-04-30 2019-10-27,UY,2019,0.000591480043412162,1424,1082,0.568236233040702
'Vázquez','Frente Amplio',2014-04-29 2014-10-26,UY,2014,0.49446,225,1424,0.136446331109763
'Lacalle','Partido Nacional',2014-04-29 2014-10-26,UY,2014,0.319385,1506,517,0.744438952051409
'Bordaberry','Partido Colorado',2014-04-29 2014-10-26,UY,2014,0.133273,1971,1372,0.589590188453485
'Mieres','Partido Independiente',2014-04-29 2014-10-26,UY,2014,0.03199,1371,1255,0.522086824067022
'Abella','Asamblea Popular',2014-04-29 2014-10-26,UY,2014,0.011714,1174,1401,0.455922330097087
'Vega','PERI',2014-04-29 2014-10-26,UY,2014,0.007775,1351,1010,0.572215163066497
'Fernández','PT',2014-04-29 2014-10-26,UY,2014,0.001403,833,745,0.52788339670469
'Mujica','Frente Amplio',2009-04-28 2009-10-25,UY,2009,0.495764,967,1093,0.469417475728155
'Lacalle','Partido Nacional',2009-04-28 2009-10-25,UY,2009,0.297914,1399,1383,0.502875629043853
'Bordaberry','Partido Colorado',2009-04-28 2009-10-25,UY,2009,0.173997,1197,1193,0.500836820083682
'Mieres','Partido Independiente',2009-04-28 2009-10-25,UY,2009,0.025451,1113,1137,0.494666666666667
'Rodríguez','Asamblea Popular',2009-04-28 2009-10-25,UY,2009,0.006874,1430,924,0.607476635514019
'Vázquez','Frente Amplio',2004-05-04 2004-10-31,UY,2004,0.516647,449,581,0.435922330097087
'Larrañaga','Partido Nacional',2004-05-04 2004-10-31,UY,2004,0.351275,1673,1039,0.61688790560472
'Stirling','Partido Colorado',2004-05-04 2004-10-31,UY,2004,0.106124,415,447,0.481438515081207
'Mieres','Partido Independiente',2004-05-04 2004-10-31,UY,2004,0.018838,820,743,0.524632117722329
'Lissidini','Partido Instransigente',2004-05-04 2004-10-31,UY,2004,0.003937,1141,0,1
'Lamorte','Unión Cívica',2004-05-04 2004-10-31,UY,2004,0.002232,1615,0,1
'Vera','Partido Liberal',2004-05-04 2004-10-31,UY,2004,0.000711,769,884,0.465214761040532
'Fernández','PT',2004-05-04 2004-10-31,UY,2004,0.000236,1057,1545,0.406225980015373
'Maduro','Gran Polo Patriótico',2017-11-21 2018-05-20,VE,2018,0.679401753687682,3331,157,0.954988532110092
'Falcon','APRA',2017-11-21 2018-05-20,VE,2018,0.209692831546445,1045,239,0.81386292834891
'Bertucci','EL CAMBIO',2017-11-21 2018-05-20,VE,2018,0.106973947555629,2952,1635,0.643557880967953
'Quijada','UPP89',2017-11-21 2018-05-20,VE,2018,0.00393146721024471,1887,1098,0.632160804020101
'Maduro','Gran Polo Patriótico',2013-01-01 2013-04-14,VE,2013,0.50618,1255,27,0.978939157566303
'Capriles','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.491219,954,814,0.539592760180995
'Méndez','Nueva Visión',2013-01-01 2013-04-14,VE,2013,0.001301,684,0,1
'Bolivar','Partido Democrático Unidos',2013-01-01 2013-04-14,VE,2013,0.000888,2264,0,1
'Sequera','Poder Laboral',2013-01-01 2013-04-14,VE,2013,0.000283,1085,860,0.557840616966581
'Mora','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.000129,1229,814,0.601566324033284
'Chávez','Gran Polo Patriótico',2012-04-10 2012-10-07,VE,2012,0.550748,4477,1251,0.781599162011173
'Capriles','Unidad Democrática',2012-04-10 2012-10-07,VE,2012,0.44318,1211,51,0.959587955625991
'Sequera','Poder Laboral',2012-04-10 2012-10-07,VE,2012,0.004745,1327,1706,0.437520606660073
'Reyes','Organización Renovadora Auténtica',2012-04-10 2012-10-07,VE,2012,0.000552,1503,0,1
'Bolivar','Partido Democrático Unidos',2012-04-10 2012-10-07,VE,2012,0.000496,1838,0,1
'Chirino','PSL',2012-04-10 2012-10-07,VE,2012,0.000279,1574,1286,0.55034965034965
'Chávez','Quinta República',2006-06-06 2006-12-03,VE,2006,0.628458,1590,959,0.623774029030993
'Rosales','Nuevo Tiempo',2006-06-06 2006-12-03,VE,2006,0.36908,924,195,0.82573726541555
'Reyes','Joven',2006-06-06 2006-12-03,VE,2006,0.000413,895,910,0.49584487534626
'Da Silva','Nueva Orden Social',2006-06-06 2006-12-03,VE,2006,0.000342,986,0,1
'Romano','Movimiento Liberal',2006-06-06 2006-12-03,VE,2006,0.000321,1562,0,1
'Suárez','Sentir Nacional',2006-06-06 2006-12-03,VE,2006,0.000254,905,0,1
'Aranguren','Conciencia País',2006-06-06 2006-12-03,VE,2006,0.000177,1112,0,1
'Tineo','Tercer Milenio',2006-06-06 2006-12-03,VE,2006,0.000129,1022,1297,0.440707201379905
'Salazar','Hijos de la Patria',2006-06-06 2006-12-03,VE,2006,0.000117,1464,798,0.647214854111406
'Yrigoyen','Rompamos Cadenas',2006-06-06 2006-12-03,VE,2006,0.000113,1138,0,1
'Rodríguez','Por querer a Venezuela',2006-06-06 2006-12-03,VE,2006,9.7e-05,1264,0,1
'Leon','Fuerza y Paz',2006-06-06 2006-12-03,VE,2006,6.8e-05,1031,1563,0.39745566692367
